"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Mississippi"	"28"	"2013"	"2013"	82	206799	39.7
	"Mississippi"	"28"	"2014"	"2014"	97	206859	46.9
	"Mississippi"	"28"	"2015"	"2015"	114	205849	55.4
	"Mississippi"	"28"	"2016"	"2016"	97	205442	47.2
	"Missouri"	"29"	"1999"	"1999"	245	412402	59.4
	"Missouri"	"29"	"2000"	"2000"	221	411279	53.7
	"Missouri"	"29"	"2001"	"2001"	229	413405	55.4
	"Missouri"	"29"	"2002"	"2002"	205	415832	49.3
	"Missouri"	"29"	"2003"	"2003"	200	419510	47.7
	"Missouri"	"29"	"2004"	"2004"	217	421764	51.5
	"Missouri"	"29"	"2005"	"2005"	224	424403	52.8
	"Missouri"	"29"	"2006"	"2006"	222	425933	52.1
	"Missouri"	"29"	"2007"	"2007"	181	423677	42.7
	"Missouri"	"29"	"2008"	"2008"	190	416374	45.6
	"Missouri"	"29"	"2009"	"2009"	176	410677	42.9
	"Missouri"	"29"	"2010"	"2010"	141	405972	34.7
	"Missouri"	"29"	"2011"	"2011"	155	400455	38.7
	"Missouri"	"29"	"2012"	"2012"	143	397102	36.0
	"Missouri"	"29"	"2013"	"2013"	150	396017	37.9
	"Missouri"	"29"	"2014"	"2014"	146	396431	36.8
	"Missouri"	"29"	"2015"	"2015"	152	395776	38.4
	"Missouri"	"29"	"2016"	"2016"	141	393356	35.8
	"Montana"	"30"	"1999"	"1999"	46	72717	63.3
	"Montana"	"30"	"2000"	"2000"	59	72264	81.6
	"Montana"	"30"	"2001"	"2001"	21	71945	29.2
	"Montana"	"30"	"2002"	"2002"	39	71240	54.7
	"Montana"	"30"	"2003"	"2003"	48	70828	67.8
	"Montana"	"30"	"2004"	"2004"	39	70081	55.6
	"Montana"	"30"	"2005"	"2005"	44	69737	63.1
	"Montana"	"30"	"2006"	"2006"	31	68894	45.0
	"Montana"	"30"	"2007"	"2007"	36	68086	52.9
	"Montana"	"30"	"2008"	"2008"	26	66649	39.0
	"Montana"	"30"	"2009"	"2009"	27	65104	41.5
	"Montana"	"30"	"2010"	"2010"	38	63968	59.4
	"Montana"	"30"	"2011"	"2011"	26	62946	41.3
	"Montana"	"30"	"2012"	"2012"	18	62373	Unreliable
	"Montana"	"30"	"2013"	"2013"	31	62387	49.7
	"Montana"	"30"	"2014"	"2014"	27	62687	43.1
	"Montana"	"30"	"2015"	"2015"	38	62812	60.5
	"Montana"	"30"	"2016"	"2016"	33	62593	52.7
	"Nebraska"	"31"	"1999"	"1999"	77	133731	57.6
	"Nebraska"	"31"	"2000"	"2000"	58	132991	43.6
	"Nebraska"	"31"	"2001"	"2001"	58	132280	43.8
	"Nebraska"	"31"	"2002"	"2002"	63	131396	47.9
	"Nebraska"	"31"	"2003"	"2003"	62	131294	47.2
	"Nebraska"	"31"	"2004"	"2004"	63	130803	48.2
	"Nebraska"	"31"	"2005"	"2005"	62	130328	47.6
	"Nebraska"	"31"	"2006"	"2006"	80	129404	61.8
	"Nebraska"	"31"	"2007"	"2007"	49	128586	38.1
	"Nebraska"	"31"	"2008"	"2008"	54	126803	42.6
	"Nebraska"	"31"	"2009"	"2009"	45	125418	35.9
	"Nebraska"	"31"	"2010"	"2010"	36	124383	28.9
	"Nebraska"	"31"	"2011"	"2011"	25	123358	20.3
	"Nebraska"	"31"	"2012"	"2012"	39	123363	31.6
	"Nebraska"	"31"	"2013"	"2013"	47	124264	37.8
	"Nebraska"	"31"	"2014"	"2014"	42	125718	33.4
	"Nebraska"	"31"	"2015"	"2015"	33	127353	25.9
	"Nebraska"	"31"	"2016"	"2016"	36	127967	28.1
	"Nevada"	"32"	"1999"	"1999"	56	126431	44.3
	"Nevada"	"32"	"2000"	"2000"	64	131085	48.8
	"Nevada"	"32"	"2001"	"2001"	53	138582	38.2
	"Nevada"	"32"	"2002"	"2002"	71	145265	48.9
	"Nevada"	"32"	"2003"	"2003"	70	153077	45.7
	"Nevada"	"32"	"2004"	"2004"	85	161296	52.7
	"Nevada"	"32"	"2005"	"2005"	76	169062	45.0
	"Nevada"	"32"	"2006"	"2006"	76	176768	43.0
	"Nevada"	"32"	"2007"	"2007"	72	182328	39.5
	"Nevada"	"32"	"2008"	"2008"	62	183576	33.8
	"Nevada"	"32"	"2009"	"2009"	68	184588	36.8
	"Nevada"	"32"	"2010"	"2010"	58	184640	31.4
	"Nevada"	"32"	"2011"	"2011"	75	182985	41.0
	"Nevada"	"32"	"2012"	"2012"	46	184736	24.9
	"Nevada"	"32"	"2013"	"2013"	56	185322	30.2
	"Nevada"	"32"	"2014"	"2014"	47	186299	25.2
	"Nevada"	"32"	"2015"	"2015"	74	187030	39.6
	"Nevada"	"32"	"2016"	"2016"	62	187709	33.0
	"New Hampshire"	"33"	"1999"	"1999"	20	87596	22.8
	"New Hampshire"	"33"	"2000"	"2000"	38	88781	42.8
	"New Hampshire"	"33"	"2001"	"2001"	31	91235	34.0
	"New Hampshire"	"33"	"2002"	"2002"	24	93679	25.6
	"New Hampshire"	"33"	"2003"	"2003"	26	95462	27.2
	"New Hampshire"	"33"	"2004"	"2004"	31	96591	32.1
	"New Hampshire"	"33"	"2005"	"2005"	31	97002	32.0
	"New Hampshire"	"33"	"2006"	"2006"	21	96549	21.8
	"New Hampshire"	"33"	"2007"	"2007"	31	95297	32.5
	"New Hampshire"	"33"	"2008"	"2008"	20	93351	21.4
	"New Hampshire"	"33"	"2009"	"2009"	17	91169	Unreliable
	"New Hampshire"	"33"	"2010"	"2010"	19	89791	Unreliable
	"New Hampshire"	"33"	"2011"	"2011"	11	87616	Unreliable
	"New Hampshire"	"33"	"2012"	"2012"	15	86080	Unreliable
	"New Hampshire"	"33"	"2013"	"2013"	20	84718	23.6
	"New Hampshire"	"33"	"2014"	"2014"	23	83740	27.5
	"New Hampshire"	"33"	"2015"	"2015"	13	82231	Unreliable
	"New Hampshire"	"33"	"2016"	"2016"	21	80737	26.0
	"New Jersey"	"34"	"1999"	"1999"	134	546111	24.5
	"New Jersey"	"34"	"2000"	"2000"	155	555308	27.9
	"New Jersey"	"34"	"2001"	"2001"	124	569963	21.8
	"New Jersey"	"34"	"2002"	"2002"	169	586987	28.8
	"New Jersey"	"34"	"2003"	"2003"	137	604910	22.6
	"New Jersey"	"34"	"2004"	"2004"	174	617116	28.2
	"New Jersey"	"34"	"2005"	"2005"	172	625319	27.5
	"New Jersey"	"34"	"2006"	"2006"	170	627430	27.1
	"New Jersey"	"34"	"2007"	"2007"	153	624661	24.5
	"New Jersey"	"34"	"2008"	"2008"	128	617529	20.7
	"New Jersey"	"34"	"2009"	"2009"	133	613160	21.7
	"New Jersey"	"34"	"2010"	"2010"	114	609460	18.7
	"New Jersey"	"34"	"2011"	"2011"	127	598693	21.2
	"New Jersey"	"34"	"2012"	"2012"	113	593341	19.0
	"New Jersey"	"34"	"2013"	"2013"	97	590224	16.4
	"New Jersey"	"34"	"2014"	"2014"	101	588303	17.2
	"New Jersey"	"34"	"2015"	"2015"	111	583370	19.0
	"New Jersey"	"34"	"2016"	"2016"	95	580452	16.4
	"New Mexico"	"35"	"1999"	"1999"	92	149583	61.5
	"New Mexico"	"35"	"2000"	"2000"	79	148706	53.1
	"New Mexico"	"35"	"2001"	"2001"	82	148552	55.2
	"New Mexico"	"35"	"2002"	"2002"	84	149019	56.4
	"New Mexico"	"35"	"2003"	"2003"	99	149668	66.1
	"New Mexico"	"35"	"2004"	"2004"	82	150332	54.5
	"New Mexico"	"35"	"2005"	"2005"	84	150179	55.9
	"New Mexico"	"35"	"2006"	"2006"	69	150404	45.9
	"New Mexico"	"35"	"2007"	"2007"	68	149387	45.5
	"New Mexico"	"35"	"2008"	"2008"	78	147498	52.9
	"New Mexico"	"35"	"2009"	"2009"	74	145655	50.8
	"New Mexico"	"35"	"2010"	"2010"	80	144580	55.3
	"New Mexico"	"35"	"2011"	"2011"	51	141924	35.9
	"New Mexico"	"35"	"2012"	"2012"	62	140817	44.0
	"New Mexico"	"35"	"2013"	"2013"	46	139823	32.9
	"New Mexico"	"35"	"2014"	"2014"	62	138946	44.6
	"New Mexico"	"35"	"2015"	"2015"	57	138461	41.2
	"New Mexico"	"35"	"2016"	"2016"	56	138746	40.4
	"New York"	"36"	"1999"	"1999"	438	1270067	34.5
	"New York"	"36"	"2000"	"2000"	367	1283416	28.6
	"New York"	"36"	"2001"	"2001"	406	1301047	31.2
	"New York"	"36"	"2002"	"2002"	379	1322663	28.7
	"New York"	"36"	"2003"	"2003"	381	1349188	28.2
	"New York"	"36"	"2004"	"2004"	383	1363834	28.1
	"New York"	"36"	"2005"	"2005"	365	1369530	26.7
	"New York"	"36"	"2006"	"2006"	339	1365849	24.8
	"New York"	"36"	"2007"	"2007"	330	1350552	24.4
	"New York"	"36"	"2008"	"2008"	337	1327158	25.4
	"New York"	"36"	"2009"	"2009"	333	1305566	25.5
	"New York"	"36"	"2010"	"2010"	275	1287533	21.4
	"New York"	"36"	"2011"	"2011"	297	1254190	23.7
	"New York"	"36"	"2012"	"2012"	267	1233862	21.6
	"New York"	"36"	"2013"	"2013"	224	1218687	18.4
	"New York"	"36"	"2014"	"2014"	238	1209651	19.7
	"New York"	"36"	"2015"	"2015"	238	1196852	19.9
	"New York"	"36"	"2016"	"2016"	236	1187497	19.9
	"North Carolina"	"37"	"1999"	"1999"	267	516187	51.7
	"North Carolina"	"37"	"2000"	"2000"	255	523662	48.7
	"North Carolina"	"37"	"2001"	"2001"	248	539905	45.9
	"North Carolina"	"37"	"2002"	"2002"	245	556902	44.0
	"North Carolina"	"37"	"2003"	"2003"	242	575741	42.0
	"North Carolina"	"37"	"2004"	"2004"	269	591851	45.5
	"North Carolina"	"37"	"2005"	"2005"	266	607735	43.8
	"North Carolina"	"37"	"2006"	"2006"	260	621412	41.8
	"North Carolina"	"37"	"2007"	"2007"	247	632233	39.1
	"North Carolina"	"37"	"2008"	"2008"	228	633322	36.0
	"North Carolina"	"37"	"2009"	"2009"	217	631675	34.4
	"North Carolina"	"37"	"2010"	"2010"	185	630155	29.4
	"North Carolina"	"37"	"2011"	"2011"	184	629429	29.2
	"North Carolina"	"37"	"2012"	"2012"	196	631904	31.0
	"North Carolina"	"37"	"2013"	"2013"	189	640103	29.5
	"North Carolina"	"37"	"2014"	"2014"	207	649141	31.9
	"North Carolina"	"37"	"2015"	"2015"	172	654769	26.3
	"North Carolina"	"37"	"2016"	"2016"	227	659475	34.4
	"North Dakota"	"38"	"1999"	"1999"	30	51388	58.4
	"North Dakota"	"38"	"2000"	"2000"	23	50503	45.5
	"North Dakota"	"38"	"2001"	"2001"	24	49082	48.9
	"North Dakota"	"38"	"2002"	"2002"	17	48095	Unreliable
	"North Dakota"	"38"	"2003"	"2003"	27	47012	57.4
	"North Dakota"	"38"	"2004"	"2004"	23	46049	49.9
	"North Dakota"	"38"	"2005"	"2005"	20	45418	44.0
	"North Dakota"	"38"	"2006"	"2006"	38	44630	85.1
	"North Dakota"	"38"	"2007"	"2007"	26	43838	59.3
	"North Dakota"	"38"	"2008"	"2008"	18	42826	Unreliable
	"North Dakota"	"38"	"2009"	"2009"	20	42194	47.4
	"North Dakota"	"38"	"2010"	"2010"	22	41537	53.0
	"North Dakota"	"38"	"2011"	"2011"	20	41364	48.4
	"North Dakota"	"38"	"2012"	"2012"	18	41199	Unreliable
	"North Dakota"	"38"	"2013"	"2013"	18	42317	Unreliable
	"North Dakota"	"38"	"2014"	"2014"	15	42982	Unreliable
	"North Dakota"	"38"	"2015"	"2015"	14	43525	Unreliable
	"North Dakota"	"38"	"2016"	"2016"	13	43182	Unreliable
	"Ohio"	"39"	"1999"	"1999"	312	820938	38.0
	"Ohio"	"39"	"2000"	"2000"	318	816994	38.9
	"Ohio"	"39"	"2001"	"2001"	300	820534	36.6
	"Ohio"	"39"	"2002"	"2002"	311	827599	37.6
	"Ohio"	"39"	"2003"	"2003"	290	834101	34.8
	"Ohio"	"39"	"2004"	"2004"	320	839750	38.1
	"Ohio"	"39"	"2005"	"2005"	326	843389	38.7
	"Ohio"	"39"	"2006"	"2006"	283	842597	33.6
	"Ohio"	"39"	"2007"	"2007"	275	835489	32.9
	"Ohio"	"39"	"2008"	"2008"	268	821756	32.6
	"Ohio"	"39"	"2009"	"2009"	231	809355	28.5
	"Ohio"	"39"	"2010"	"2010"	190	797429	23.8
	"Ohio"	"39"	"2011"	"2011"	221	782953	28.2
	"Ohio"	"39"	"2012"	"2012"	216	774928	27.9
	"Ohio"	"39"	"2013"	"2013"	181	774773	23.4
	"Ohio"	"39"	"2014"	"2014"	202	774023	26.1
	"Ohio"	"39"	"2015"	"2015"	224	769898	29.1
	"Ohio"	"39"	"2016"	"2016"	214	759738	28.2
	"Oklahoma"	"40"	"1999"	"1999"	161	264515	60.9
	"Oklahoma"	"40"	"2000"	"2000"	144	261067	55.2
	"Oklahoma"	"40"	"2001"	"2001"	156	257540	60.6
	"Oklahoma"	"40"	"2002"	"2002"	116	256150	45.3
	"Oklahoma"	"40"	"2003"	"2003"	131	256477	51.1
	"Oklahoma"	"40"	"2004"	"2004"	133	255379	52.1
	"Oklahoma"	"40"	"2005"	"2005"	134	256515	52.2
	"Oklahoma"	"40"	"2006"	"2006"	133	257840	51.6
	"Oklahoma"	"40"	"2007"	"2007"	120	257103	46.7
	"Oklahoma"	"40"	"2008"	"2008"	138	254228	54.3
	"Oklahoma"	"40"	"2009"	"2009"	124	252601	49.1
	"Oklahoma"	"40"	"2010"	"2010"	102	251423	40.6
	"Oklahoma"	"40"	"2011"	"2011"	106	252434	42.0
	"Oklahoma"	"40"	"2012"	"2012"	97	254314	38.1
	"Oklahoma"	"40"	"2013"	"2013"	110	257329	42.7
	"Oklahoma"	"40"	"2014"	"2014"	110	259873	42.3
	"Oklahoma"	"40"	"2015"	"2015"	106	262701	40.4
	"Oklahoma"	"40"	"2016"	"2016"	121	263322	46.0
	"Oregon"	"41"	"1999"	"1999"	95	243550	39.0
	"Oregon"	"41"	"2000"	"2000"	92	243113	37.8
	"Oregon"	"41"	"2001"	"2001"	104	244496	42.5
	"Oregon"	"41"	"2002"	"2002"	96	246766	38.9
	"Oregon"	"41"	"2003"	"2003"	93	249968	37.2
	"Oregon"	"41"	"2004"	"2004"	68	251678	27.0
	"Oregon"	"41"	"2005"	"2005"	84	253225	33.2
	"Oregon"	"41"	"2006"	"2006"	66	254879	25.9
	"Oregon"	"41"	"2007"	"2007"	72	253096	28.4
	"Oregon"	"41"	"2008"	"2008"	77	250225	30.8
	"Oregon"	"41"	"2009"	"2009"	59	247748	23.8
	"Oregon"	"41"	"2010"	"2010"	52	246349	21.1
	"Oregon"	"41"	"2011"	"2011"	55	244506	22.5
	"Oregon"	"41"	"2012"	"2012"	78	244700	31.9
	"Oregon"	"41"	"2013"	"2013"	65	244946	26.5
	"Oregon"	"41"	"2014"	"2014"	64	244991	26.1
	"Oregon"	"41"	"2015"	"2015"	73	244771	29.8
	"Oregon"	"41"	"2016"	"2016"	70	244275	28.7
	"Pennsylvania"	"42"	"1999"	"1999"	324	842818	38.4
	"Pennsylvania"	"42"	"2000"	"2000"	294	844126	34.8
	"Pennsylvania"	"42"	"2001"	"2001"	326	852214	38.3
	"Pennsylvania"	"42"	"2002"	"2002"	360	864758	41.6
	"Pennsylvania"	"42"	"2003"	"2003"	332	878935	37.8
	"Pennsylvania"	"42"	"2004"	"2004"	335	887305	37.8
	"Pennsylvania"	"42"	"2005"	"2005"	317	890819	35.6
	"Pennsylvania"	"42"	"2006"	"2006"	271	890633	30.4
	"Pennsylvania"	"42"	"2007"	"2007"	289	883634	32.7
	"Pennsylvania"	"42"	"2008"	"2008"	253	867440	29.2
	"Pennsylvania"	"42"	"2009"	"2009"	222	851775	26.1
	"Pennsylvania"	"42"	"2010"	"2010"	246	839244	29.3
	"Pennsylvania"	"42"	"2011"	"2011"	227	820398	27.7
	"Pennsylvania"	"42"	"2012"	"2012"	233	807006	28.9
	"Pennsylvania"	"42"	"2013"	"2013"	210	797369	26.3
	"Pennsylvania"	"42"	"2014"	"2014"	182	792650	23.0
	"Pennsylvania"	"42"	"2015"	"2015"	221	786610	28.1
	"Pennsylvania"	"42"	"2016"	"2016"	222	779866	28.5
	"Rhode Island"	"44"	"1999"	"1999"	16	67542	Unreliable
	"Rhode Island"	"44"	"2000"	"2000"	22	68228	32.2
	"Rhode Island"	"44"	"2001"	"2001"	20	69762	28.7
	"Rhode Island"	"44"	"2002"	"2002"	24	71228	33.7
	"Rhode Island"	"44"	"2003"	"2003"	25	72873	34.3
	"Rhode Island"	"44"	"2004"	"2004"	21	74141	28.3
	"Rhode Island"	"44"	"2005"	"2005"	22	74185	29.7
	"Rhode Island"	"44"	"2006"	"2006"	20	73749	27.1
	"Rhode Island"	"44"	"2007"	"2007"	23	72972	31.5
	"Rhode Island"	"44"	"2008"	"2008"	18	71176	Unreliable
	"Rhode Island"	"44"	"2009"	"2009"	17	69407	Unreliable
	"Rhode Island"	"44"	"2010"	"2010"	13	68313	Unreliable
	"Rhode Island"	"44"	"2011"	"2011"	10	66270	Unreliable
	"Rhode Island"	"44"	"2014"	"2014"	14	63753	Unreliable
	"Rhode Island"	"44"	"2015"	"2015"	12	62930	Unreliable
	"Rhode Island"	"44"	"2016"	"2016"	11	62029	Unreliable
	"South Carolina"	"45"	"1999"	"1999"	148	282611	52.4
	"South Carolina"	"45"	"2000"	"2000"	146	282250	51.7
	"South Carolina"	"45"	"2001"	"2001"	146	286624	50.9
	"South Carolina"	"45"	"2002"	"2002"	167	291513	57.3
	"South Carolina"	"45"	"2003"	"2003"	159	298370	53.3
	"South Carolina"	"45"	"2004"	"2004"	175	304205	57.5
	"South Carolina"	"45"	"2005"	"2005"	143	309016	46.3
	"South Carolina"	"45"	"2006"	"2006"	139	312958	44.4
	"South Carolina"	"45"	"2007"	"2007"	156	312585	49.9
	"South Carolina"	"45"	"2008"	"2008"	136	308789	44.0
	"South Carolina"	"45"	"2009"	"2009"	130	305474	42.6
	"South Carolina"	"45"	"2010"	"2010"	116	302045	38.4
	"South Carolina"	"45"	"2011"	"2011"	114	298717	38.2
	"South Carolina"	"45"	"2012"	"2012"	101	298428	33.8
	"South Carolina"	"45"	"2013"	"2013"	86	301735	28.5
	"South Carolina"	"45"	"2014"	"2014"	105	305884	34.3
	"South Carolina"	"45"	"2015"	"2015"	137	308749	44.4
	"South Carolina"	"45"	"2016"	"2016"	133	309478	43.0
	"South Dakota"	"46"	"1999"	"1999"	47	62524	75.2
	"South Dakota"	"46"	"2000"	"2000"	32	62011	51.6
	"South Dakota"	"46"	"2001"	"2001"	34	61402	55.4
	"South Dakota"	"46"	"2002"	"2002"	46	60684	75.8
	"South Dakota"	"46"	"2003"	"2003"	32	60110	53.2
	"South Dakota"	"46"	"2004"	"2004"	38	59170	64.2
	"South Dakota"	"46"	"2005"	"2005"	41	58491	70.1
	"South Dakota"	"46"	"2006"	"2006"	33	57955	56.9
	"South Dakota"	"46"	"2007"	"2007"	30	57455	52.2
	"South Dakota"	"46"	"2008"	"2008"	27	56375	47.9
	"South Dakota"	"46"	"2009"	"2009"	37	55744	66.4
	"South Dakota"	"46"	"2010"	"2010"	28	55268	50.7
	"South Dakota"	"46"	"2011"	"2011"	28	54456	51.4
	"South Dakota"	"46"	"2012"	"2012"	27	54441	49.6
	"South Dakota"	"46"	"2013"	"2013"	31	55296	56.1
	"South Dakota"	"46"	"2014"	"2014"	19	55984	Unreliable
	"South Dakota"	"46"	"2015"	"2015"	31	55123	56.2
	"South Dakota"	"46"	"2016"	"2016"	33	55828	59.1
	"Tennessee"	"47"	"1999"	"1999"	242	387062	62.5
	"Tennessee"	"47"	"2000"	"2000"	216	387941	55.7
	"Tennessee"	"47"	"2001"	"2001"	197	391772	50.3
	"Tennessee"	"47"	"2002"	"2002"	194	398154	48.7
	"Tennessee"	"47"	"2003"	"2003"	190	406158	46.8
	"Tennessee"	"47"	"2004"	"2004"	209	413277	50.6
	"Tennessee"	"47"	"2005"	"2005"	196	421468	46.5
	"Tennessee"	"47"	"2006"	"2006"	200	428380	46.7
	"Tennessee"	"47"	"2007"	"2007"	182	428941	42.4
	"Tennessee"	"47"	"2008"	"2008"	174	428288	40.6
	"Tennessee"	"47"	"2009"	"2009"	155	425350	36.4
	"Tennessee"	"47"	"2010"	"2010"	157	422787	37.1
	"Tennessee"	"47"	"2011"	"2011"	135	420778	32.1
	"Tennessee"	"47"	"2012"	"2012"	148	421301	35.1
	"Tennessee"	"47"	"2013"	"2013"	143	423000	33.8
	"Tennessee"	"47"	"2014"	"2014"	139	426177	32.6
	"Tennessee"	"47"	"2015"	"2015"	147	426983	34.4
	"Tennessee"	"47"	"2016"	"2016"	157	426677	36.8
	"Texas"	"48"	"1999"	"1999"	732	1616076	45.3
	"Texas"	"48"	"2000"	"2000"	779	1623656	48.0
	"Texas"	"48"	"2001"	"2001"	733	1651200	44.4
	"Texas"	"48"	"2002"	"2002"	755	1677200	45.0
	"Texas"	"48"	"2003"	"2003"	725	1706548	42.5
	"Texas"	"48"	"2004"	"2004"	700	1732308	40.4
	"Texas"	"48"	"2005"	"2005"	685	1760676	38.9
	"Texas"	"48"	"2006"	"2006"	675	1802293	37.5
	"Texas"	"48"	"2007"	"2007"	646	1828578	35.3
	"Texas"	"48"	"2008"	"2008"	583	1840522	31.7
	"Texas"	"48"	"2009"	"2009"	605	1860178	32.5
	"Texas"	"48"	"2010"	"2010"	549	1870555	29.3
	"Texas"	"48"	"2011"	"2011"	544	1880579	28.9
	"Texas"	"48"	"2012"	"2012"	504	1893492	26.6
	"Texas"	"48"	"2013"	"2013"	568	1925568	29.5
	"Texas"	"48"	"2014"	"2014"	545	1957387	27.8
	"Texas"	"48"	"2015"	"2015"	538	1986595	27.1
	"Texas"	"48"	"2016"	"2016"	590	2011800	29.3
	"Utah"	"49"	"1999"	"1999"	85	204343	41.6
	"Utah"	"49"	"2000"	"2000"	79	201121	39.3
	"Utah"	"49"	"2001"	"2001"	70	200393	34.9
	"Utah"	"49"	"2002"	"2002"	90	200002	45.0
	"Utah"	"49"	"2003"	"2003"	79	199737	39.6
	"Utah"	"49"	"2004"	"2004"	70	200532	34.9
	"Utah"	"49"	"2005"	"2005"	68	202915	33.5
	"Utah"	"49"	"2006"	"2006"	75	205939	36.4
	"Utah"	"49"	"2007"	"2007"	72	208502	34.5
	"Utah"	"49"	"2008"	"2008"	72	211439	34.1
	"Utah"	"49"	"2009"	"2009"	68	214605	31.7
	"Utah"	"49"	"2010"	"2010"	61	217409	28.1
	"Utah"	"49"	"2011"	"2011"	85	221004	38.5
	"Utah"	"49"	"2012"	"2012"	78	226298	34.5
	"Utah"	"49"	"2013"	"2013"	70	233188	30.0
	"Utah"	"49"	"2014"	"2014"	87	238897	36.4
	"Utah"	"49"	"2015"	"2015"	92	243664	37.8
	"Utah"	"49"	"2016"	"2016"	89	248720	35.8
	"Vermont"	"50"	"1999"	"1999"	17	45031	Unreliable
	"Vermont"	"50"	"2000"	"2000"	19	45177	Unreliable
	"Vermont"	"50"	"2001"	"2001"	16	45598	Unreliable
	"Vermont"	"50"	"2002"	"2002"	16	46000	Unreliable
	"Vermont"	"50"	"2003"	"2003"	18	46145	Unreliable
	"Vermont"	"50"	"2004"	"2004"	13	46169	Unreliable
	"Vermont"	"50"	"2005"	"2005"	15	45699	Unreliable
	"Vermont"	"50"	"2006"	"2006"	18	44951	Unreliable
	"Vermont"	"50"	"2007"	"2007"	11	43909	Unreliable
	"Vermont"	"50"	"2008"	"2008"	17	42704	Unreliable
	"Vermont"	"50"	"2009"	"2009"	14	41136	Unreliable
	"Vermont"	"50"	"2012"	"2012"	15	38242	Unreliable
	"Vermont"	"50"	"2013"	"2013"	17	37743	Unreliable
	"Vermont"	"50"	"2014"	"2014"	17	37394	Unreliable
	"Vermont"	"50"	"2016"	"2016"	14	35832	Unreliable
	"Virginia"	"51"	"1999"	"1999"	193	474522	40.7
	"Virginia"	"51"	"2000"	"2000"	193	479869	40.2
	"Virginia"	"51"	"2001"	"2001"	191	489896	39.0
	"Virginia"	"51"	"2002"	"2002"	193	501394	38.5
	"Virginia"	"51"	"2003"	"2003"	183	512360	35.7
	"Virginia"	"51"	"2004"	"2004"	193	523335	36.9
	"Virginia"	"51"	"2005"	"2005"	186	530877	35.0
	"Virginia"	"51"	"2006"	"2006"	183	535068	34.2
	"Virginia"	"51"	"2007"	"2007"	170	535278	31.8
	"Virginia"	"51"	"2008"	"2008"	183	531630	34.4
	"Virginia"	"51"	"2009"	"2009"	120	527033	22.8
	"Virginia"	"51"	"2010"	"2010"	128	524805	24.4
	"Virginia"	"51"	"2011"	"2011"	142	518705	27.4
	"Virginia"	"51"	"2012"	"2012"	145	516976	28.0
	"Virginia"	"51"	"2013"	"2013"	123	518979	23.7
	"Virginia"	"51"	"2014"	"2014"	132	523468	25.2
	"Virginia"	"51"	"2015"	"2015"	137	523863	26.2
	"Virginia"	"51"	"2016"	"2016"	128	526078	24.3
	"Washington"	"53"	"1999"	"1999"	155	430160	36.0
	"Washington"	"53"	"2000"	"2000"	158	431416	36.6
	"Washington"	"53"	"2001"	"2001"	143	436340	32.8
	"Washington"	"53"	"2002"	"2002"	157	440889	35.6
	"Washington"	"53"	"2003"	"2003"	142	446066	31.8
	"Washington"	"53"	"2004"	"2004"	145	451273	32.1
	"Washington"	"53"	"2005"	"2005"	152	456139	33.3
	"Washington"	"53"	"2006"	"2006"	148	459650	32.2
	"Washington"	"53"	"2007"	"2007"	128	459002	27.9
	"Washington"	"53"	"2008"	"2008"	119	454948	26.2
	"Washington"	"53"	"2009"	"2009"	130	451428	28.8
	"Washington"	"53"	"2010"	"2010"	115	448568	25.6
	"Washington"	"53"	"2011"	"2011"	105	442837	23.7
	"Washington"	"53"	"2012"	"2012"	115	441537	26.0
	"Washington"	"53"	"2013"	"2013"	102	444449	22.9
	"Washington"	"53"	"2014"	"2014"	100	445934	22.4
	"Washington"	"53"	"2015"	"2015"	138	444398	31.1
	"Washington"	"53"	"2016"	"2016"	123	445672	27.6
	"West Virginia"	"54"	"1999"	"1999"	74	123093	60.1
	"West Virginia"	"54"	"2000"	"2000"	70	120374	58.2
	"West Virginia"	"54"	"2001"	"2001"	54	117380	46.0
	"West Virginia"	"54"	"2002"	"2002"	62	116643	53.2
	"West Virginia"	"54"	"2003"	"2003"	71	116878	60.7
	"West Virginia"	"54"	"2004"	"2004"	59	116991	50.4
	"West Virginia"	"54"	"2005"	"2005"	63	117246	53.7
	"West Virginia"	"54"	"2006"	"2006"	52	117420	44.3
	"West Virginia"	"54"	"2007"	"2007"	38	116559	32.6
	"West Virginia"	"54"	"2008"	"2008"	33	114713	28.8
	"West Virginia"	"54"	"2009"	"2009"	42	113624	37.0
	"West Virginia"	"54"	"2010"	"2010"	35	112079	31.2
	"West Virginia"	"54"	"2011"	"2011"	34	110810	30.7
	"West Virginia"	"54"	"2012"	"2012"	42	109919	38.2
	"West Virginia"	"54"	"2013"	"2013"	46	109671	41.9
	"West Virginia"	"54"	"2014"	"2014"	52	109233	47.6
	"West Virginia"	"54"	"2015"	"2015"	42	108960	38.5
	"West Virginia"	"54"	"2016"	"2016"	31	107761	28.8
	"Wisconsin"	"55"	"1999"	"1999"	162	407866	39.7
	"Wisconsin"	"55"	"2000"	"2000"	185	406522	45.5
	"Wisconsin"	"55"	"2001"	"2001"	167	409144	40.8
	"Wisconsin"	"55"	"2002"	"2002"	163	411337	39.6
	"Wisconsin"	"55"	"2003"	"2003"	160	411880	38.8
	"Wisconsin"	"55"	"2004"	"2004"	151	412397	36.6
	"Wisconsin"	"55"	"2005"	"2005"	170	411095	41.4
	"Wisconsin"	"55"	"2006"	"2006"	136	409808	33.2
