"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Mississippi"	"28"	"2001"	"2001"	753	768418	98.0
	"Mississippi"	"28"	"2002"	"2002"	746	763148	97.8
	"Mississippi"	"28"	"2003"	"2003"	749	759447	98.6
	"Mississippi"	"28"	"2004"	"2004"	710	760410	93.4
	"Mississippi"	"28"	"2005"	"2005"	770	760870	101.2
	"Mississippi"	"28"	"2006"	"2006"	756	756990	99.9
	"Mississippi"	"28"	"2007"	"2007"	764	761171	100.4
	"Mississippi"	"28"	"2008"	"2008"	712	760572	93.6
	"Mississippi"	"28"	"2009"	"2009"	709	758539	93.5
	"Mississippi"	"28"	"2010"	"2010"	615	755555	81.4
	"Mississippi"	"28"	"2011"	"2011"	612	750239	81.6
	"Mississippi"	"28"	"2012"	"2012"	565	745333	75.8
	"Mississippi"	"28"	"2013"	"2013"	591	737432	80.1
	"Mississippi"	"28"	"2014"	"2014"	523	731269	71.5
	"Mississippi"	"28"	"2015"	"2015"	592	726848	81.4
	"Mississippi"	"28"	"2016"	"2016"	541	721288	75.0
	"Missouri"	"29"	"1999"	"1999"	1040	1428049	72.8
	"Missouri"	"29"	"2000"	"2000"	1009	1427692	70.7
	"Missouri"	"29"	"2001"	"2001"	1003	1426575	70.3
	"Missouri"	"29"	"2002"	"2002"	1066	1424513	74.8
	"Missouri"	"29"	"2003"	"2003"	1015	1421927	71.4
	"Missouri"	"29"	"2004"	"2004"	1029	1420956	72.4
	"Missouri"	"29"	"2005"	"2005"	987	1422978	69.4
	"Missouri"	"29"	"2006"	"2006"	1017	1428324	71.2
	"Missouri"	"29"	"2007"	"2007"	1004	1431346	70.1
	"Missouri"	"29"	"2008"	"2008"	952	1428945	66.6
	"Missouri"	"29"	"2009"	"2009"	935	1426603	65.5
	"Missouri"	"29"	"2010"	"2010"	806	1425436	56.5
	"Missouri"	"29"	"2011"	"2011"	829	1412121	58.7
	"Missouri"	"29"	"2012"	"2012"	826	1403475	58.9
	"Missouri"	"29"	"2013"	"2013"	811	1397685	58.0
	"Missouri"	"29"	"2014"	"2014"	775	1392623	55.7
	"Missouri"	"29"	"2015"	"2015"	822	1391476	59.1
	"Missouri"	"29"	"2016"	"2016"	802	1386863	57.8
	"Montana"	"30"	"1999"	"1999"	153	231133	66.2
	"Montana"	"30"	"2000"	"2000"	169	230062	73.5
	"Montana"	"30"	"2001"	"2001"	138	227118	60.8
	"Montana"	"30"	"2002"	"2002"	154	224772	68.5
	"Montana"	"30"	"2003"	"2003"	154	223012	69.1
	"Montana"	"30"	"2004"	"2004"	129	221999	58.1
	"Montana"	"30"	"2005"	"2005"	151	221685	68.1
	"Montana"	"30"	"2006"	"2006"	142	221930	64.0
	"Montana"	"30"	"2007"	"2007"	139	223135	62.3
	"Montana"	"30"	"2008"	"2008"	146	223814	65.2
	"Montana"	"30"	"2009"	"2009"	137	223675	61.2
	"Montana"	"30"	"2010"	"2010"	149	223563	66.6
	"Montana"	"30"	"2011"	"2011"	136	222354	61.2
	"Montana"	"30"	"2012"	"2012"	122	221980	55.0
	"Montana"	"30"	"2013"	"2013"	123	223981	54.9
	"Montana"	"30"	"2014"	"2014"	119	225024	52.9
	"Montana"	"30"	"2015"	"2015"	152	226420	67.1
	"Montana"	"30"	"2016"	"2016"	142	227611	62.4
	"Nebraska"	"31"	"1999"	"1999"	304	451047	67.4
	"Nebraska"	"31"	"2000"	"2000"	303	450242	67.3
	"Nebraska"	"31"	"2001"	"2001"	288	448307	64.2
	"Nebraska"	"31"	"2002"	"2002"	308	447714	68.8
	"Nebraska"	"31"	"2003"	"2003"	266	447444	59.4
	"Nebraska"	"31"	"2004"	"2004"	302	448360	67.4
	"Nebraska"	"31"	"2005"	"2005"	260	448918	57.9
	"Nebraska"	"31"	"2006"	"2006"	280	450098	62.2
	"Nebraska"	"31"	"2007"	"2007"	290	451946	64.2
	"Nebraska"	"31"	"2008"	"2008"	258	453787	56.9
	"Nebraska"	"31"	"2009"	"2009"	238	456543	52.1
	"Nebraska"	"31"	"2010"	"2010"	233	459221	50.7
	"Nebraska"	"31"	"2011"	"2011"	220	460065	47.8
	"Nebraska"	"31"	"2012"	"2012"	222	463405	47.9
	"Nebraska"	"31"	"2013"	"2013"	227	464348	48.9
	"Nebraska"	"31"	"2014"	"2014"	230	466609	49.3
	"Nebraska"	"31"	"2015"	"2015"	244	470337	51.9
	"Nebraska"	"31"	"2016"	"2016"	252	473325	53.2
	"Nevada"	"32"	"1999"	"1999"	335	493701	67.9
	"Nevada"	"32"	"2000"	"2000"	341	511799	66.6
	"Nevada"	"32"	"2001"	"2001"	317	534708	59.3
	"Nevada"	"32"	"2002"	"2002"	338	552816	61.1
	"Nevada"	"32"	"2003"	"2003"	333	568963	58.5
	"Nevada"	"32"	"2004"	"2004"	383	591314	64.8
	"Nevada"	"32"	"2005"	"2005"	382	611595	62.5
	"Nevada"	"32"	"2006"	"2006"	416	634403	65.6
	"Nevada"	"32"	"2007"	"2007"	428	654053	65.4
	"Nevada"	"32"	"2008"	"2008"	356	662621	53.7
	"Nevada"	"32"	"2009"	"2009"	371	666041	55.7
	"Nevada"	"32"	"2010"	"2010"	336	665008	50.5
	"Nevada"	"32"	"2011"	"2011"	359	663775	54.1
	"Nevada"	"32"	"2012"	"2012"	290	663583	43.7
	"Nevada"	"32"	"2013"	"2013"	318	661605	48.1
	"Nevada"	"32"	"2014"	"2014"	313	663225	47.2
	"Nevada"	"32"	"2015"	"2015"	350	669164	52.3
	"Nevada"	"32"	"2016"	"2016"	357	677427	52.7
	"New Hampshire"	"33"	"1999"	"1999"	136	308423	44.1
	"New Hampshire"	"33"	"2000"	"2000"	146	309562	47.2
	"New Hampshire"	"33"	"2001"	"2001"	129	311877	41.4
	"New Hampshire"	"33"	"2002"	"2002"	119	312743	38.1
	"New Hampshire"	"33"	"2003"	"2003"	104	311412	33.4
	"New Hampshire"	"33"	"2004"	"2004"	146	309243	47.2
	"New Hampshire"	"33"	"2005"	"2005"	120	307403	39.0
	"New Hampshire"	"33"	"2006"	"2006"	130	305169	42.6
	"New Hampshire"	"33"	"2007"	"2007"	132	300918	43.9
	"New Hampshire"	"33"	"2008"	"2008"	101	296029	34.1
	"New Hampshire"	"33"	"2009"	"2009"	103	290850	35.4
	"New Hampshire"	"33"	"2010"	"2010"	94	287234	32.7
	"New Hampshire"	"33"	"2011"	"2011"	91	279984	32.5
	"New Hampshire"	"33"	"2012"	"2012"	90	274840	32.7
	"New Hampshire"	"33"	"2013"	"2013"	109	271122	40.2
	"New Hampshire"	"33"	"2014"	"2014"	93	267141	34.8
	"New Hampshire"	"33"	"2015"	"2015"	85	263998	32.2
	"New Hampshire"	"33"	"2016"	"2016"	89	260588	34.2
	"New Jersey"	"34"	"1999"	"1999"	1150	2066678	55.6
	"New Jersey"	"34"	"2000"	"2000"	1098	2087558	52.6
	"New Jersey"	"34"	"2001"	"2001"	1077	2102838	51.2
	"New Jersey"	"34"	"2002"	"2002"	1056	2116591	49.9
	"New Jersey"	"34"	"2003"	"2003"	1018	2126014	47.9
	"New Jersey"	"34"	"2004"	"2004"	1015	2129051	47.7
	"New Jersey"	"34"	"2005"	"2005"	956	2121878	45.1
	"New Jersey"	"34"	"2006"	"2006"	973	2106403	46.2
	"New Jersey"	"34"	"2007"	"2007"	946	2091023	45.2
	"New Jersey"	"34"	"2008"	"2008"	904	2076366	43.5
	"New Jersey"	"34"	"2009"	"2009"	846	2068684	40.9
	"New Jersey"	"34"	"2010"	"2010"	785	2065214	38.0
	"New Jersey"	"34"	"2011"	"2011"	843	2042810	41.3
	"New Jersey"	"34"	"2012"	"2012"	743	2026384	36.7
	"New Jersey"	"34"	"2013"	"2013"	713	2022117	35.3
	"New Jersey"	"34"	"2014"	"2014"	721	2012081	35.8
	"New Jersey"	"34"	"2015"	"2015"	757	1998821	37.9
	"New Jersey"	"34"	"2016"	"2016"	680	1984752	34.3
	"New Mexico"	"35"	"1999"	"1999"	364	511135	71.2
	"New Mexico"	"35"	"2000"	"2000"	324	508574	63.7
	"New Mexico"	"35"	"2001"	"2001"	325	503404	64.6
	"New Mexico"	"35"	"2002"	"2002"	334	502779	66.4
	"New Mexico"	"35"	"2003"	"2003"	346	500777	69.1
	"New Mexico"	"35"	"2004"	"2004"	341	501184	68.0
	"New Mexico"	"35"	"2005"	"2005"	353	502612	70.2
	"New Mexico"	"35"	"2006"	"2006"	312	505125	61.8
	"New Mexico"	"35"	"2007"	"2007"	335	508725	65.9
	"New Mexico"	"35"	"2008"	"2008"	318	511214	62.2
	"New Mexico"	"35"	"2009"	"2009"	294	515470	57.0
	"New Mexico"	"35"	"2010"	"2010"	300	518672	57.8
	"New Mexico"	"35"	"2011"	"2011"	283	519419	54.5
	"New Mexico"	"35"	"2012"	"2012"	315	514442	61.2
	"New Mexico"	"35"	"2013"	"2013"	251	507540	49.5
	"New Mexico"	"35"	"2014"	"2014"	260	501949	51.8
	"New Mexico"	"35"	"2015"	"2015"	260	496908	52.3
	"New Mexico"	"35"	"2016"	"2016"	282	490663	57.5
	"New York"	"36"	"1999"	"1999"	2661	4672587	56.9
	"New York"	"36"	"2000"	"2000"	2555	4690107	54.5
	"New York"	"36"	"2001"	"2001"	2452	4672425	52.5
	"New York"	"36"	"2002"	"2002"	2409	4652232	51.8
	"New York"	"36"	"2003"	"2003"	2400	4619506	52.0
	"New York"	"36"	"2004"	"2004"	2378	4574065	52.0
	"New York"	"36"	"2005"	"2005"	2263	4514456	50.1
	"New York"	"36"	"2006"	"2006"	2173	4457777	48.7
	"New York"	"36"	"2007"	"2007"	2185	4410949	49.5
	"New York"	"36"	"2008"	"2008"	2155	4372170	49.3
	"New York"	"36"	"2009"	"2009"	2065	4342926	47.5
	"New York"	"36"	"2010"	"2010"	1900	4324929	43.9
	"New York"	"36"	"2011"	"2011"	1900	4286008	44.3
	"New York"	"36"	"2012"	"2012"	1848	4263154	43.3
	"New York"	"36"	"2013"	"2013"	1778	4239976	41.9
	"New York"	"36"	"2014"	"2014"	1720	4228906	40.7
	"New York"	"36"	"2015"	"2015"	1665	4210817	39.5
	"New York"	"36"	"2016"	"2016"	1624	4180559	38.8
	"North Carolina"	"37"	"1999"	"1999"	1622	1932141	83.9
	"North Carolina"	"37"	"2000"	"2000"	1602	1964047	81.6
	"North Carolina"	"37"	"2001"	"2001"	1554	2003782	77.6
	"North Carolina"	"37"	"2002"	"2002"	1514	2034451	74.4
	"North Carolina"	"37"	"2003"	"2003"	1518	2060838	73.7
	"North Carolina"	"37"	"2004"	"2004"	1616	2085165	77.5
	"North Carolina"	"37"	"2005"	"2005"	1625	2122485	76.6
	"North Carolina"	"37"	"2006"	"2006"	1580	2166393	72.9
	"North Carolina"	"37"	"2007"	"2007"	1658	2219168	74.7
	"North Carolina"	"37"	"2008"	"2008"	1581	2252101	70.2
	"North Carolina"	"37"	"2009"	"2009"	1485	2272955	65.3
	"North Carolina"	"37"	"2010"	"2010"	1319	2281635	57.8
	"North Carolina"	"37"	"2011"	"2011"	1316	2287593	57.5
	"North Carolina"	"37"	"2012"	"2012"	1341	2286528	58.6
	"North Carolina"	"37"	"2013"	"2013"	1291	2285605	56.5
	"North Carolina"	"37"	"2014"	"2014"	1322	2287549	57.8
	"North Carolina"	"37"	"2015"	"2015"	1335	2290568	58.3
	"North Carolina"	"37"	"2016"	"2016"	1358	2298720	59.1
	"North Dakota"	"38"	"1999"	"1999"	106	163056	65.0
	"North Dakota"	"38"	"2000"	"2000"	101	160849	62.8
	"North Dakota"	"38"	"2001"	"2001"	107	156113	68.5
	"North Dakota"	"38"	"2002"	"2002"	84	153097	54.9
	"North Dakota"	"38"	"2003"	"2003"	105	150406	69.8
	"North Dakota"	"38"	"2004"	"2004"	86	149128	57.7
	"North Dakota"	"38"	"2005"	"2005"	91	148119	61.4
	"North Dakota"	"38"	"2006"	"2006"	105	147331	71.3
	"North Dakota"	"38"	"2007"	"2007"	107	147263	72.7
	"North Dakota"	"38"	"2008"	"2008"	81	147462	54.9
	"North Dakota"	"38"	"2009"	"2009"	90	148674	60.5
	"North Dakota"	"38"	"2010"	"2010"	101	149871	67.4
	"North Dakota"	"38"	"2011"	"2011"	102	151156	67.5
	"North Dakota"	"38"	"2012"	"2012"	100	154608	64.7
	"North Dakota"	"38"	"2013"	"2013"	102	162688	62.7
	"North Dakota"	"38"	"2014"	"2014"	88	168527	52.2
	"North Dakota"	"38"	"2015"	"2015"	115	173926	66.1
	"North Dakota"	"38"	"2016"	"2016"	103	176311	58.4
	"Ohio"	"39"	"1999"	"1999"	1954	2893270	67.5
	"Ohio"	"39"	"2000"	"2000"	1937	2888339	67.1
	"Ohio"	"39"	"2001"	"2001"	1824	2878123	63.4
	"Ohio"	"39"	"2002"	"2002"	1837	2865674	64.1
	"Ohio"	"39"	"2003"	"2003"	1828	2849573	64.1
	"Ohio"	"39"	"2004"	"2004"	1817	2836068	64.1
	"Ohio"	"39"	"2005"	"2005"	1893	2819794	67.1
	"Ohio"	"39"	"2006"	"2006"	1806	2804828	64.4
	"Ohio"	"39"	"2007"	"2007"	1763	2790347	63.2
	"Ohio"	"39"	"2008"	"2008"	1748	2768968	63.1
	"Ohio"	"39"	"2009"	"2009"	1667	2748051	60.7
	"Ohio"	"39"	"2010"	"2010"	1591	2730751	58.3
	"Ohio"	"39"	"2011"	"2011"	1597	2693092	59.3
	"Ohio"	"39"	"2012"	"2012"	1547	2663674	58.1
	"Ohio"	"39"	"2013"	"2013"	1517	2649830	57.2
	"Ohio"	"39"	"2014"	"2014"	1416	2638304	53.7
	"Ohio"	"39"	"2015"	"2015"	1501	2628477	57.1
	"Ohio"	"39"	"2016"	"2016"	1567	2612172	60.0
	"Oklahoma"	"40"	"1999"	"1999"	753	895678	84.1
	"Oklahoma"	"40"	"2000"	"2000"	710	892360	79.6
	"Oklahoma"	"40"	"2001"	"2001"	699	885218	79.0
	"Oklahoma"	"40"	"2002"	"2002"	665	884961	75.1
	"Oklahoma"	"40"	"2003"	"2003"	688	883959	77.8
	"Oklahoma"	"40"	"2004"	"2004"	700	881606	79.4
	"Oklahoma"	"40"	"2005"	"2005"	702	885316	79.3
	"Oklahoma"	"40"	"2006"	"2006"	733	894761	81.9
	"Oklahoma"	"40"	"2007"	"2007"	760	904328	84.0
	"Oklahoma"	"40"	"2008"	"2008"	702	910617	77.1
	"Oklahoma"	"40"	"2009"	"2009"	725	922711	78.6
	"Oklahoma"	"40"	"2010"	"2010"	653	929666	70.2
	"Oklahoma"	"40"	"2011"	"2011"	649	936159	69.3
	"Oklahoma"	"40"	"2012"	"2012"	640	937363	68.3
	"Oklahoma"	"40"	"2013"	"2013"	639	947027	67.5
	"Oklahoma"	"40"	"2014"	"2014"	696	952699	73.1
	"Oklahoma"	"40"	"2015"	"2015"	658	961321	68.4
	"Oklahoma"	"40"	"2016"	"2016"	655	961628	68.1
	"Oregon"	"41"	"1999"	"1999"	471	843484	55.8
	"Oregon"	"41"	"2000"	"2000"	465	846526	54.9
	"Oregon"	"41"	"2001"	"2001"	437	848663	51.5
	"Oregon"	"41"	"2002"	"2002"	473	850733	55.6
	"Oregon"	"41"	"2003"	"2003"	471	850251	55.4
	"Oregon"	"41"	"2004"	"2004"	426	846786	50.3
	"Oregon"	"41"	"2005"	"2005"	446	849323	52.5
	"Oregon"	"41"	"2006"	"2006"	445	857003	51.9
	"Oregon"	"41"	"2007"	"2007"	454	862161	52.7
	"Oregon"	"41"	"2008"	"2008"	429	865664	49.6
	"Oregon"	"41"	"2009"	"2009"	366	866194	42.3
	"Oregon"	"41"	"2010"	"2010"	356	866453	41.1
	"Oregon"	"41"	"2011"	"2011"	367	863767	42.5
	"Oregon"	"41"	"2012"	"2012"	394	860624	45.8
	"Oregon"	"41"	"2013"	"2013"	369	857606	43.0
	"Oregon"	"41"	"2014"	"2014"	368	858022	42.9
	"Oregon"	"41"	"2015"	"2015"	364	862856	42.2
	"Oregon"	"41"	"2016"	"2016"	359	868727	41.3
	"Pennsylvania"	"42"	"1999"	"1999"	1789	2930193	61.1
	"Pennsylvania"	"42"	"2000"	"2000"	1711	2922221	58.6
	"Pennsylvania"	"42"	"2001"	"2001"	1727	2905836	59.4
	"Pennsylvania"	"42"	"2002"	"2002"	1807	2894935	62.4
	"Pennsylvania"	"42"	"2003"	"2003"	1744	2883270	60.5
	"Pennsylvania"	"42"	"2004"	"2004"	1714	2873125	59.7
	"Pennsylvania"	"42"	"2005"	"2005"	1732	2859793	60.6
	"Pennsylvania"	"42"	"2006"	"2006"	1724	2850778	60.5
	"Pennsylvania"	"42"	"2007"	"2007"	1754	2839574	61.8
	"Pennsylvania"	"42"	"2008"	"2008"	1651	2821004	58.5
	"Pennsylvania"	"42"	"2009"	"2009"	1552	2804929	55.3
	"Pennsylvania"	"42"	"2010"	"2010"	1530	2792155	54.8
	"Pennsylvania"	"42"	"2011"	"2011"	1433	2761159	51.9
	"Pennsylvania"	"42"	"2012"	"2012"	1491	2739386	54.4
	"Pennsylvania"	"42"	"2013"	"2013"	1393	2715645	51.3
	"Pennsylvania"	"42"	"2014"	"2014"	1263	2700893	46.8
	"Pennsylvania"	"42"	"2015"	"2015"	1327	2690274	49.3
	"Pennsylvania"	"42"	"2016"	"2016"	1363	2674805	51.0
	"Rhode Island"	"44"	"1999"	"1999"	120	247014	48.6
	"Rhode Island"	"44"	"2000"	"2000"	131	247822	52.9
	"Rhode Island"	"44"	"2001"	"2001"	131	248296	52.8
	"Rhode Island"	"44"	"2002"	"2002"	135	248690	54.3
	"Rhode Island"	"44"	"2003"	"2003"	135	248075	54.4
	"Rhode Island"	"44"	"2004"	"2004"	110	246228	44.7
	"Rhode Island"	"44"	"2005"	"2005"	134	241932	55.4
	"Rhode Island"	"44"	"2006"	"2006"	119	237348	50.1
	"Rhode Island"	"44"	"2007"	"2007"	123	233655	52.6
	"Rhode Island"	"44"	"2008"	"2008"	108	229798	47.0
	"Rhode Island"	"44"	"2009"	"2009"	111	225902	49.1
	"Rhode Island"	"44"	"2010"	"2010"	107	223956	47.8
	"Rhode Island"	"44"	"2011"	"2011"	96	219536	43.7
	"Rhode Island"	"44"	"2012"	"2012"	99	216474	45.7
	"Rhode Island"	"44"	"2013"	"2013"	92	213987	43.0
	"Rhode Island"	"44"	"2014"	"2014"	74	212852	34.8
	"Rhode Island"	"44"	"2015"	"2015"	91	211044	43.1
	"Rhode Island"	"44"	"2016"	"2016"	88	208381	42.2
	"South Carolina"	"45"	"1999"	"1999"	899	1007050	89.3
	"South Carolina"	"45"	"2000"	"2000"	810	1009641	80.2
	"South Carolina"	"45"	"2001"	"2001"	805	1016134	79.2
	"South Carolina"	"45"	"2002"	"2002"	836	1020531	81.9
	"South Carolina"	"45"	"2003"	"2003"	783	1023785	76.5
	"South Carolina"	"45"	"2004"	"2004"	853	1029111	82.9
	"South Carolina"	"45"	"2005"	"2005"	857	1036941	82.6
	"South Carolina"	"45"	"2006"	"2006"	806	1050042	76.8
	"South Carolina"	"45"	"2007"	"2007"	860	1064190	80.8
	"South Carolina"	"45"	"2008"	"2008"	788	1074116	73.4
	"South Carolina"	"45"	"2009"	"2009"	722	1079729	66.9
	"South Carolina"	"45"	"2010"	"2010"	688	1080474	63.7
	"South Carolina"	"45"	"2011"	"2011"	674	1080555	62.4
	"South Carolina"	"45"	"2012"	"2012"	654	1080090	60.6
	"South Carolina"	"45"	"2013"	"2013"	614	1079798	56.9
	"South Carolina"	"45"	"2014"	"2014"	621	1084748	57.2
	"South Carolina"	"45"	"2015"	"2015"	685	1091588	62.8
	"South Carolina"	"45"	"2016"	"2016"	677	1097621	61.7
	"South Dakota"	"46"	"1999"	"1999"	167	203738	82.0
	"South Dakota"	"46"	"2000"	"2000"	133	202649	65.6
	"South Dakota"	"46"	"2001"	"2001"	149	200795	74.2
	"South Dakota"	"46"	"2002"	"2002"	153	198694	77.0
	"South Dakota"	"46"	"2003"	"2003"	149	197326	75.5
	"South Dakota"	"46"	"2004"	"2004"	177	196804	89.9
	"South Dakota"	"46"	"2005"	"2005"	157	196476	79.9
	"South Dakota"	"46"	"2006"	"2006"	139	197332	70.4
	"South Dakota"	"46"	"2007"	"2007"	143	198847	71.9
	"South Dakota"	"46"	"2008"	"2008"	151	199848	75.6
	"South Dakota"	"46"	"2009"	"2009"	148	201204	73.6
	"South Dakota"	"46"	"2010"	"2010"	138	202797	68.0
	"South Dakota"	"46"	"2011"	"2011"	131	203156	64.5
	"South Dakota"	"46"	"2012"	"2012"	170	204169	83.3
	"South Dakota"	"46"	"2013"	"2013"	142	207959	68.3
	"South Dakota"	"46"	"2014"	"2014"	125	210407	59.4
	"South Dakota"	"46"	"2015"	"2015"	155	211324	73.3
	"South Dakota"	"46"	"2016"	"2016"	130	213287	61.0
	"Tennessee"	"47"	"1999"	"1999"	1111	1385997	80.2
	"Tennessee"	"47"	"2000"	"2000"	1184	1398521	84.7
	"Tennessee"	"47"	"2001"	"2001"	1083	1407578	76.9
	"Tennessee"	"47"	"2002"	"2002"	1154	1414857	81.6
	"Tennessee"	"47"	"2003"	"2003"	1137	1424861	79.8
	"Tennessee"	"47"	"2004"	"2004"	1101	1433343	76.8
	"Tennessee"	"47"	"2005"	"2005"	1126	1449326	77.7
	"Tennessee"	"47"	"2006"	"2006"	1138	1470166	77.4
	"Tennessee"	"47"	"2007"	"2007"	1093	1482747	73.7
	"Tennessee"	"47"	"2008"	"2008"	1076	1494354	72.0
	"Tennessee"	"47"	"2009"	"2009"	996	1494687	66.6
	"Tennessee"	"47"	"2010"	"2010"	985	1496001	65.8
	"Tennessee"	"47"	"2011"	"2011"	902	1492136	60.5
	"Tennessee"	"47"	"2012"	"2012"	928	1494016	62.1
	"Tennessee"	"47"	"2013"	"2013"	877	1491577	58.8
	"Tennessee"	"47"	"2014"	"2014"	886	1494526	59.3
	"Tennessee"	"47"	"2015"	"2015"	894	1497611	59.7
	"Tennessee"	"47"	"2016"	"2016"	965	1501795	64.3
	"Texas"	"48"	"1999"	"1999"	3861	5840211	66.1
	"Texas"	"48"	"2000"	"2000"	3790	5886759	64.4
	"Texas"	"48"	"2001"	"2001"	3877	5980187	64.8
	"Texas"	"48"	"2002"	"2002"	4024	6060372	66.4
	"Texas"	"48"	"2003"	"2003"	4186	6132980	68.3
	"Texas"	"48"	"2004"	"2004"	4024	6208259	64.8
	"Texas"	"48"	"2005"	"2005"	4088	6290970	65.0
	"Texas"	"48"	"2006"	"2006"	4027	6446798	62.5
	"Texas"	"48"	"2007"	"2007"	4111	6565872	62.6
	"Texas"	"48"	"2008"	"2008"	3950	6675917	59.2
	"Texas"	"48"	"2009"	"2009"	3885	6792907	57.2
	"Texas"	"48"	"2010"	"2010"	3707	6865824	54.0
	"Texas"	"48"	"2011"	"2011"	3517	6960738	50.5
	"Texas"	"48"	"2012"	"2012"	3554	6985639	50.9
	"Texas"	"48"	"2013"	"2013"	3648	7041986	51.8
	"Texas"	"48"	"2014"	"2014"	3684	7115614	51.8
	"Texas"	"48"	"2015"	"2015"	3672	7211771	50.9
	"Texas"	"48"	"2016"	"2016"	3765	7294587	51.6
	"Utah"	"49"	"1999"	"1999"	398	715398	55.6
	"Utah"	"49"	"2000"	"2000"	414	718698	57.6
	"Utah"	"49"	"2001"	"2001"	395	726819	54.3
	"Utah"	"49"	"2002"	"2002"	474	733517	64.6
	"Utah"	"49"	"2003"	"2003"	433	740483	58.5
	"Utah"	"49"	"2004"	"2004"	438	751771	58.3
	"Utah"	"49"	"2005"	"2005"	405	767888	52.7
	"Utah"	"49"	"2006"	"2006"	447	789957	56.6
	"Utah"	"49"	"2007"	"2007"	468	815496	57.4
	"Utah"	"49"	"2008"	"2008"	455	837258	54.3
	"Utah"	"49"	"2009"	"2009"	446	857853	52.0
	"Utah"	"49"	"2010"	"2010"	419	871027	48.1
	"Utah"	"49"	"2011"	"2011"	464	880309	52.7
	"Utah"	"49"	"2012"	"2012"	404	887972	45.5
	"Utah"	"49"	"2013"	"2013"	420	896589	46.8
	"Utah"	"49"	"2014"	"2014"	441	904115	48.8
	"Utah"	"49"	"2015"	"2015"	442	912496	48.4
	"Utah"	"49"	"2016"	"2016"	457	921773	49.6
	"Vermont"	"50"	"1999"	"1999"	72	147861	48.7
	"Vermont"	"50"	"2000"	"2000"	70	147523	47.5
	"Vermont"	"50"	"2001"	"2001"	69	146040	47.2
	"Vermont"	"50"	"2002"	"2002"	58	144441	40.2
	"Vermont"	"50"	"2003"	"2003"	65	142718	45.5
	"Vermont"	"50"	"2004"	"2004"	53	141068	37.6
	"Vermont"	"50"	"2005"	"2005"	79	138933	56.9
	"Vermont"	"50"	"2006"	"2006"	67	136731	49.0
	"Vermont"	"50"	"2007"	"2007"	51	134695	37.9
	"Vermont"	"50"	"2008"	"2008"	59	132600	44.5
	"Vermont"	"50"	"2009"	"2009"	61	130450	46.8
	"Vermont"	"50"	"2010"	"2010"	42	129233	32.5
	"Vermont"	"50"	"2011"	"2011"	53	126018	42.1
	"Vermont"	"50"	"2012"	"2012"	47	123951	37.9
	"Vermont"	"50"	"2013"	"2013"	56	122701	45.6
	"Vermont"	"50"	"2014"	"2014"	52	121586	42.8
	"Vermont"	"50"	"2015"	"2015"	41	119923	34.2
	"Vermont"	"50"	"2016"	"2016"	45	118528	38.0
	"Virginia"	"51"	"1999"	"1999"	1105	1723125	64.1
	"Virginia"	"51"	"2000"	"2000"	1101	1738262	63.3
	"Virginia"	"51"	"2001"	"2001"	1134	1754549	64.6
	"Virginia"	"51"	"2002"	"2002"	1160	1771247	65.5
	"Virginia"	"51"	"2003"	"2003"	1205	1782254	67.6
	"Virginia"	"51"	"2004"	"2004"	1180	1801958	65.5
	"Virginia"	"51"	"2005"	"2005"	1192	1816270	65.6
	"Virginia"	"51"	"2006"	"2006"	1135	1826368	62.1
	"Virginia"	"51"	"2007"	"2007"	1229	1834386	67.0
	"Virginia"	"51"	"2008"	"2008"	1095	1838361	59.6
	"Virginia"	"51"	"2009"	"2009"	1044	1845132	56.6
	"Virginia"	"51"	"2010"	"2010"	995	1853677	53.7
	"Virginia"	"51"	"2011"	"2011"	1049	1853546	56.6
	"Virginia"	"51"	"2012"	"2012"	995	1856737	53.6
	"Virginia"	"51"	"2013"	"2013"	934	1864535	50.1
	"Virginia"	"51"	"2014"	"2014"	905	1869115	48.4
	"Virginia"	"51"	"2015"	"2015"	945	1870422	50.5
	"Virginia"	"51"	"2016"	"2016"	907	1870123	48.5
	"Washington"	"53"	"1999"	"1999"	752	1507824	49.9
	"Washington"	"53"	"2000"	"2000"	762	1513843	50.3
	"Washington"	"53"	"2001"	"2001"	781	1517527	51.5
	"Washington"	"53"	"2002"	"2002"	794	1517655	52.3
	"Washington"	"53"	"2003"	"2003"	774	1514877	51.1
	"Washington"	"53"	"2004"	"2004"	748	1520751	49.2
	"Washington"	"53"	"2005"	"2005"	723	1523890	47.4
	"Washington"	"53"	"2006"	"2006"	687	1536926	44.7
	"Washington"	"53"	"2007"	"2007"	701	1549582	45.2
	"Washington"	"53"	"2008"	"2008"	778	1560302	49.9
	"Washington"	"53"	"2009"	"2009"	701	1574403	44.5
	"Washington"	"53"	"2010"	"2010"	654	1581354	41.4
	"Washington"	"53"	"2011"	"2011"	630	1581757	39.8
	"Washington"	"53"	"2012"	"2012"	715	1584967	45.1
	"Washington"	"53"	"2013"	"2013"	624	1595795	39.1
	"Washington"	"53"	"2014"	"2014"	626	1602721	39.1
	"Washington"	"53"	"2015"	"2015"	715	1611842	44.4
	"Washington"	"53"	"2016"	"2016"	647	1629498	39.7
	"West Virginia"	"54"	"1999"	"1999"	287	406785	70.6
	"West Virginia"	"54"	"2000"	"2000"	298	402393	74.1
